timestamp,flow_m3s
2016-03-20 15:41:00,2.6531106717009534
2016-03-21 07:30:00,2.9165776969690627
2016-03-21 07:45:00,2.7898875323464583
2016-03-21 08:00:00,2.836311599966759
2016-03-21 08:15:00,2.8315669922282853
2016-03-21 08:30:00,2.896228165649738
2016-03-21 08:45:00,2.9444422244050363
2016-03-21 09:00:00,2.8772609864753593
2016-03-21 09:15:00,2.6806376015176143
2016-03-21 09:30:00,2.93978725083446
2016-03-21 09:45:00,2.812426768036041
2016-03-21 10:00:00,2.820913893967584
2016-03-21 10:15:00,2.8783388332853406
2016-03-21 10:30:00,2.8837274963019097
2016-03-21 10:45:00,2.8458592628243333
2016-03-21 11:00:00,2.8214051983271986
2016-03-21 11:15:00,2.9352070125136334
2016-03-21 11:30:00,2.8895988644508934
2016-03-21 11:45:00,3.0396774992261006
2016-03-21 12:00:00,2.879167793456414
2016-03-21 12:15:00,2.8524540296137393
2016-03-21 12:30:00,3.0027470233608806
2016-03-21 12:45:00,3.0423793729877797
2016-03-21 13:00:00,2.9401489297354617
2016-03-21 13:15:00,3.0784867946624224
2016-03-21 13:30:00,2.955984815490452
2016-03-21 13:45:00,3.028873040644628
2016-03-21 14:00:00,2.9255769896562427
2016-03-21 14:15:00,2.944560267531567
2016-03-21 14:30:00,2.9950705864038203
2016-03-21 14:45:00,2.919472863566374
2016-03-21 15:00:00,2.88884986233278
2016-03-21 15:15:00,2.953731056385294
2016-03-21 15:30:00,2.956221433335775
2016-03-21 15:45:00,2.9593125582174817
2016-03-21 16:00:00,2.8191450092742807
2016-03-21 16:15:00,2.969318849640855
2016-03-21 16:30:00,2.761690408376134
2016-03-21 16:45:00,2.791055056003222
2016-03-21 17:00:00,2.7365958398577224
2016-03-21 17:15:00,2.79954002853627
2016-03-21 17:30:00,2.7353560398740324
2016-03-21 17:45:00,2.680032530185068
2016-03-21 18:00:00,2.610994782931166
2016-03-21 18:15:00,2.601389465795547
2016-03-21 18:30:00,2.5288456212486268
2016-03-21 18:45:00,2.5872479625511193
2016-03-21 19:00:00,2.5087324009999192
2016-03-21 19:15:00,2.5464581199523666
2016-03-21 19:30:00,2.5762287593630373
2016-03-21 19:45:00,2.474783658586091
2016-03-21 20:00:00,2.606480097951099
2016-03-21 20:15:00,2.609927446152646
2016-03-21 20:30:00,2.580241098637456
2016-03-21 20:45:00,2.6740047274976417
2016-03-21 21:00:00,2.6299972405972367
2016-03-21 21:15:00,2.6099578389928975
2016-03-21 21:30:00,2.678101107951067
2016-03-21 21:45:00,2.5851230828935368
2016-03-21 22:00:00,2.578813970569755
2016-03-21 22:15:00,2.6236906018030606
2016-03-21 22:30:00,2.6711748757143106
2016-03-21 22:45:00,2.6715876321126886
2016-03-21 23:00:00,2.6972757116012502
2016-03-21 23:15:00,2.6608903312000045
2016-03-21 23:30:00,2.6957607068170724
2016-03-21 23:45:00,2.6430461490708534
2016-03-22 00:00:00,2.7836630910314555
2016-03-22 00:15:00,2.638317304899233
2016-03-22 00:30:00,2.5272019935157504
2016-03-22 00:45:00,2.5805095308418395
2016-03-22 01:00:00,2.5739337843556274
2016-03-22 01:15:00,2.4883053712030594
2016-03-22 01:30:00,2.447400562977975
2016-03-22 01:45:00,2.499267005425679
2016-03-22 02:00:00,2.6001085550657392
2016-03-22 02:30:00,2.597283986831595
2016-03-22 02:45:00,2.679953014186023
2016-03-22 03:00:00,2.7289756795514264
2016-03-22 03:15:00,2.8299095885583228
2016-03-22 03:30:00,2.765055247512432
2016-03-22 03:45:00,2.8177214904721506
2016-03-22 04:00:00,2.7526158723744643
2016-03-22 04:15:00,2.6711611057794507
2016-03-22 04:30:00,2.6055413823719733
2016-03-22 04:45:00,2.6460311333215567
2016-03-22 05:00:00,2.6331958555268917
2016-03-22 05:15:00,2.78055062207602
2016-03-22 05:30:00,2.791323219109938
2016-03-22 05:45:00,2.5615849540868987
2016-03-22 06:00:00,2.622613446624119
2016-03-22 06:15:00,2.6441866366745654
2016-03-22 06:30:00,2.62177301231997
2016-03-22 06:45:00,2.670668687989557
2016-03-22 07:00:00,2.7680133063404386
2016-03-22 07:15:00,2.738568696612323
2016-03-22 07:30:00,2.7872052147334245
2016-03-22 07:45:00,2.784086075604614
2016-03-22 08:00:00,2.770382746833741
2016-03-22 08:15:00,2.743128936671955
2016-03-22 08:30:00,2.79302044987867
2016-03-22 08:45:00,2.8433214289366573
2016-03-22 09:00:00,2.8200180012286715
2016-03-22 09:15:00,2.801087253834742
2016-03-22 09:30:00,2.8053694419087014
2016-03-22 09:45:00,2.6466088688861786
2016-03-22 10:00:00,2.7474611916302347
2016-03-22 10:15:00,2.8120671057333295
2016-03-22 10:30:00,2.74391518237022
2016-03-22 10:45:00,2.72336800468995
2016-03-22 11:00:00,2.7354066795190985
2016-03-22 11:15:00,2.885539532631773
2016-03-22 11:30:00,2.848406738675301
2016-03-22 11:45:00,2.749131628059985
2016-03-22 12:00:00,2.862814252829305
2016-03-22 12:15:00,2.7170705541413276
2016-03-22 12:30:00,2.7843339218404517
2016-03-22 12:45:00,2.787675727666564
2016-03-22 13:00:00,2.8100364700973355
2016-03-22 13:15:00,2.7594069377466712
2016-03-22 13:30:00,2.7213637710233067
2016-03-22 13:45:00,2.650591722590228
2016-03-22 14:00:00,2.748628240053373
2016-03-22 14:15:00,2.7143315928024525
2016-03-22 14:30:00,2.6928253528046078
2016-03-22 14:45:00,2.764503722099459
2016-03-22 15:00:00,2.704367097362131
2016-03-22 15:15:00,2.719245429980163
2016-03-22 15:30:00,2.719379990106415
2016-03-22 15:45:00,2.7884105300026296
2016-03-22 16:00:00,2.769551096162663
2016-03-22 16:15:00,2.7565968786695803
2016-03-22 16:30:00,2.634864245840752
2016-03-22 16:45:00,2.7253801758275182
2016-03-22 17:00:00,2.777173711480249
2016-03-22 17:15:00,2.769170524941824
2016-03-22 17:30:00,2.833991694694568
2016-03-22 17:45:00,2.6694245386328177
2016-03-22 18:00:00,2.806692435851456
2016-03-22 18:15:00,2.7063770718589546
2016-03-22 18:30:00,2.954993725099418
2016-03-22 18:45:00,2.7980538563421726
2016-03-22 19:00:00,2.7724233502901328
2016-03-22 19:15:00,2.6992909552662816
2016-03-22 19:30:00,2.604779412087917
2016-03-22 19:45:00,2.707433878679355
2016-03-22 20:00:00,2.672193393650354
2016-03-22 20:15:00,2.6287105726147773
2016-03-22 20:30:00,2.560618552527026
2016-03-22 20:45:00,2.74638956476013
2016-03-22 21:00:00,2.7297856310276236
2016-03-22 21:15:00,2.788367112402276
2016-03-22 21:30:00,2.708256115513673
2016-03-22 21:45:00,2.7256853237471375
2016-03-22 22:00:00,2.6674157199915527
2016-03-22 22:15:00,2.654137902247436
2016-03-22 22:30:00,2.6662767330278605
2016-03-22 22:45:00,2.7453608606386486
2016-03-22 23:00:00,2.6747727630824265
2016-03-22 23:15:00,2.683896214633032
2016-03-22 23:30:00,2.634056139840515
2016-03-22 23:45:00,2.6657281374135193
2016-03-23 00:00:00,2.5857817150893143
2016-03-23 00:15:00,2.5492344426261724
2016-03-23 00:30:00,2.469384733347678
2016-03-23 00:45:00,2.4991430778933523
2016-03-23 01:00:00,2.522720054531374
2016-03-23 01:15:00,2.4928584133343312
2016-03-23 01:30:00,2.4350726379467047
2016-03-23 01:45:00,2.353241262174502
2016-03-23 02:00:00,2.5999383528886684
2016-03-23 02:15:00,2.698731423453752
2016-03-23 02:30:00,2.6262730954413316
2016-03-23 02:45:00,2.527971025860008
2016-03-23 03:00:00,2.651641846545051
2016-03-23 03:15:00,2.722953110800762
2016-03-23 03:30:00,2.661560222083066
2016-03-23 03:45:00,2.5835906743252757
2016-03-23 04:00:00,2.6902594786222553
2016-03-23 04:15:00,2.739888439739744
2016-03-23 04:30:00,2.671510678421832
2016-03-23 04:45:00,2.7275083655270307
2016-03-23 05:00:00,2.693015704776591
2016-03-23 05:15:00,2.4767202483821045
2016-03-23 05:30:00,2.6727427913689397
2016-03-23 05:45:00,2.5276349299176317
2016-03-23 06:00:00,2.4966341322275616
2016-03-23 06:15:00,2.562177284959664
2016-03-23 06:30:00,2.599438074425515
2016-03-23 06:45:00,2.57777961604433
2016-03-23 07:00:00,2.5895491777957793
2016-03-23 07:15:00,2.4380476606260566
2016-03-23 07:30:00,2.5611054255420025
2016-03-23 07:45:00,2.5035024804841344
2016-03-23 08:00:00,2.563889234739067
2016-03-23 08:15:00,2.610602585003424
2016-03-23 08:30:00,2.6002529957201546
2016-03-23 08:45:00,2.535427280031928
2016-03-23 09:00:00,2.665564372486577
2016-03-23 09:15:00,2.626782675201614
2016-03-23 09:30:00,2.4721888640225056
2016-03-23 09:45:00,2.603952842145676
2016-03-23 10:00:00,2.5882877112337246
2016-03-23 10:15:00,2.55447748606848
2016-03-23 10:30:00,2.767827297161328
2016-03-23 10:45:00,2.6467547907789597
2016-03-23 11:00:00,2.696699414489962
2016-03-23 11:15:00,2.624794432095581
2016-03-23 11:30:00,2.6173454027267016
2016-03-23 11:45:00,2.765622572594412
2016-03-23 12:00:00,2.582388340455417
2016-03-23 12:15:00,2.6408062510939185
