timestamp,flow_m3s
2017-10-22 00:00:00,6.6962847105913
2017-10-22 00:15:00,6.8185295805200274
2017-10-22 00:30:00,6.420549912619068
2017-10-22 00:45:00,6.5733401175276445
2017-10-22 01:00:00,6.30152026456846
2017-10-22 01:15:00,6.155092836024035
2017-10-22 01:30:00,6.30059520769514
2017-10-22 01:45:00,6.0851958570594284
2017-10-22 02:00:00,5.78994066567072
2017-10-22 02:15:00,5.5708171935636415
2017-10-22 02:30:00,5.704315162255682
2017-10-22 02:45:00,5.707629394294691
2017-10-22 03:00:00,5.991687897918472
2017-10-22 03:15:00,6.029004821600658
2017-10-22 03:30:00,6.090113606563501
2017-10-22 03:45:00,5.946230736850126
2017-10-22 04:00:00,6.189147365476722
2017-10-22 04:15:00,5.730894256581348
2017-10-22 04:30:00,5.7532451996607215
2017-10-22 04:45:00,5.883292088663448
2017-10-22 05:00:00,5.960019532541393
2017-10-22 05:15:00,5.8003377561992036
2017-10-22 05:30:00,5.656000887768265
2017-10-22 05:45:00,5.5758224489020165
2017-10-22 06:00:00,5.707722605727703
2017-10-22 06:15:00,5.604081421452298
2017-10-22 06:30:00,5.5151745304141215
2017-10-22 06:45:00,5.714252506305092
2017-10-22 07:00:00,6.321212780866532
2017-10-22 07:15:00,6.0525430491829715
2017-10-22 07:30:00,5.9945208204629274
2017-10-22 07:45:00,5.808763945045017
2017-10-22 08:00:00,6.068283928634453
2017-10-22 08:15:00,5.930608852964772
2017-10-22 08:30:00,6.037994475922913
2017-10-22 08:45:00,6.033291965730856
2017-10-22 09:00:00,6.014794917449187
2017-10-22 09:15:00,6.082454659051086
2017-10-22 09:30:00,6.0263477152355645
2017-10-22 09:45:00,6.263188131807598
2017-10-22 10:00:00,6.2844450752834415
2017-10-22 10:15:00,6.331774927437527
2017-10-22 10:30:00,6.34793043107431
2017-10-22 10:45:00,6.294587843053415
2017-10-22 11:00:00,6.585755571762359
2017-10-22 11:15:00,6.75453905668153
2017-10-22 11:30:00,7.094302312534938
2017-10-22 11:45:00,7.220224363989937
2017-10-22 12:00:00,7.267436411693213
2017-10-22 12:15:00,7.096442876268487
2017-10-22 12:30:00,7.076707246535244
2017-10-22 12:45:00,7.25846474950236
2017-10-22 13:00:00,7.437614090564459
2017-10-22 13:15:00,7.397126951254496
2017-10-22 13:30:00,7.514497220660214
2017-10-22 13:45:00,7.7980420765009155
2017-10-22 14:00:00,7.71967788349044
2017-10-22 14:15:00,7.626716307713688
2017-10-22 14:30:00,7.4137239736836875
2017-10-22 14:45:00,7.674974148992027
2017-10-22 15:00:00,7.892344227353748
2017-10-22 15:15:00,7.750480477685268
2017-10-22 15:30:00,7.8436679637988265
2017-10-22 15:45:00,8.220195811056623
2017-10-22 16:00:00,8.070130093940652
2017-10-22 16:15:00,7.9423545019428055
2017-10-22 16:30:00,8.231776980555749
2017-10-22 16:45:00,8.057389583218828
2017-10-22 17:00:00,7.861373426651375
2017-10-22 17:15:00,7.781808954900992
2017-10-22 17:30:00,7.532131102719809
2017-10-22 17:45:00,7.475276051933555
2017-10-22 18:00:00,7.201435366840376
2017-10-22 18:15:00,7.32190458776649
2017-10-22 18:30:00,7.588051452332318
2017-10-22 18:45:00,7.744251908439851
2017-10-22 19:00:00,7.773109543224754
2017-10-22 19:15:00,7.802427584043544
2017-10-22 19:30:00,8.04068942200564
2017-10-22 19:45:00,8.080552520609373
2017-10-22 20:00:00,8.014433085837943
2017-10-22 20:15:00,8.332826000056842
2017-10-22 20:30:00,8.491637323462633
2017-10-22 20:45:00,8.603992430084809
2017-10-22 21:00:00,8.623232284686019
2017-10-22 21:15:00,8.939049465614287
2017-10-22 21:30:00,8.89633039649668
2017-10-22 21:45:00,9.031983851779554
2017-10-22 22:00:00,8.879293331098559
2017-10-22 22:15:00,9.2659530116197
2017-10-22 22:30:00,9.174614152006662
2017-10-22 22:45:00,8.93033575377462
2017-10-22 23:00:00,8.854343807417322
2017-10-22 23:15:00,8.731553384229978
2017-10-22 23:30:00,8.508182009225907
2017-10-22 23:45:00,8.385767557498813
2017-10-23 00:00:00,8.547397363261602
2017-10-23 00:15:00,8.70565917618639
2017-10-23 00:30:00,8.673144796184427
2017-10-23 00:45:00,8.63170898846785
2017-10-23 01:00:00,8.573953998898656
2017-10-23 01:15:00,8.899179037033953
2017-10-23 01:30:00,9.113816826592904
2017-10-23 01:45:00,9.260168331784762
2017-10-23 02:00:00,9.428261749209973
2017-10-23 02:15:00,9.472664390405733
2017-10-23 02:30:00,9.407697153557324
2017-10-23 02:45:00,9.243980062763217
2017-10-23 03:00:00,9.199021497093675
2017-10-23 03:15:00,9.245508369539234
2017-10-23 03:30:00,9.175129005725257
2017-10-23 03:45:00,9.297684830223679
2017-10-23 04:00:00,9.573043271522687
2017-10-23 04:15:00,9.383111100816778
2017-10-23 04:30:00,9.130067271061678
2017-10-23 04:45:00,9.410471430860976
2017-10-23 05:00:00,9.053792039437177
2017-10-23 05:15:00,9.244339457810902
2017-10-23 05:30:00,9.27764450993511
2017-10-23 05:45:00,9.495045253147175
2017-10-23 06:00:00,9.307495276262603
2017-10-23 06:15:00,9.106039211025738
2017-10-23 06:30:00,9.01477154395606
2017-10-23 06:45:00,8.895092858529008
2017-10-23 07:00:00,8.919293405142973
2017-10-23 07:15:00,8.934904464958015
2017-10-23 07:30:00,9.258071347044467
2017-10-23 07:45:00,9.45257284683572
2017-10-23 08:00:00,9.304956412060829
2017-10-23 08:15:00,9.452921206366014
2017-10-23 08:30:00,9.77228604271911
2017-10-23 08:45:00,10.187876006085204
2017-10-23 09:00:00,10.69277628261344
2017-10-23 09:15:00,10.950287091877039
2017-10-23 09:30:00,11.030468917715528
2017-10-23 09:45:00,11.082776049765481
2017-10-23 10:00:00,10.772546101484433
2017-10-23 10:15:00,10.86756647130971
2017-10-23 10:30:00,10.923446319020899
2017-10-23 10:45:00,10.665275309625073
2017-10-23 11:00:00,10.652333618384503
2017-10-23 11:15:00,11.111442616653632
2017-10-23 11:30:00,11.327982306219102
2017-10-23 11:45:00,11.392223471076607
2017-10-23 12:00:00,11.478784437270747
2017-10-23 12:15:00,11.50252258876571
2017-10-23 12:30:00,11.45196136738456
2017-10-23 12:45:00,11.3653001348466
2017-10-23 13:00:00,11.704592593395247
2017-10-23 13:15:00,11.617747891294014
2017-10-23 13:30:00,11.56504894005912
2017-10-23 13:45:00,11.632893441892616
2017-10-23 14:00:00,11.286181561193123
2017-10-23 14:15:00,11.251769069521202
2017-10-23 14:30:00,11.364824467277808
2017-10-23 14:45:00,10.934403525248161
2017-10-23 15:00:00,10.96698074491156
2017-10-23 15:15:00,11.098292684787936
2017-10-23 15:30:00,11.41035208449749
2017-10-23 15:45:00,11.371188080777955
2017-10-23 16:00:00,11.62453670345748
2017-10-23 16:15:00,12.050345886134084
2017-10-23 16:30:00,12.12518360315428
2017-10-23 16:45:00,12.2451442458632
2017-10-23 17:00:00,12.142521855458066
2017-10-23 17:15:00,12.17494522152807
2017-10-23 17:30:00,12.322984642050816
2017-10-23 17:45:00,12.160946222576031
2017-10-23 18:00:00,12.13408590905153
2017-10-23 18:15:00,12.104149136187399
2017-10-23 18:30:00,11.965044156040406
2017-10-23 18:45:00,11.825346583145286
2017-10-23 19:00:00,11.94112981818973
2017-10-23 19:15:00,11.972422182770096
2017-10-23 19:30:00,12.026600471526946
2017-10-23 19:45:00,12.103659277331897
2017-10-23 20:00:00,12.105494391733917
2017-10-23 20:15:00,11.96036954584873
2017-10-23 20:30:00,11.652090250604553
2017-10-23 20:45:00,11.625105747815113
2017-10-23 21:00:00,11.660691020791212
2017-10-23 21:15:00,11.739475792032248
2017-10-23 21:30:00,11.489993984502373
2017-10-23 21:45:00,11.257603933809671
2017-10-23 22:00:00,11.161820467641382
2017-10-23 22:15:00,11.26599989140859
2017-10-23 22:30:00,11.104096460988218
2017-10-23 22:45:00,11.047177082919326
2017-10-23 23:00:00,10.941268566741872
2017-10-23 23:15:00,10.726743825875875
2017-10-23 23:30:00,10.759981593310517
2017-10-23 23:45:00,10.680760643172723
2017-10-24 00:00:00,10.778203486239622
2017-10-24 00:15:00,10.59212311081395
2017-10-24 00:30:00,10.41952633067627
2017-10-24 00:45:00,10.672321537246585
2017-10-24 01:00:00,10.721742734766424
2017-10-24 01:15:00,10.658986148683317
2017-10-24 01:30:00,10.7211067483272
2017-10-24 01:45:00,10.580207944163782
2017-10-24 02:00:00,10.577462446334689
2017-10-24 02:15:00,10.701815052690653
2017-10-24 02:30:00,10.540086093156333
2017-10-24 02:45:00,10.343888898569151
2017-10-24 03:00:00,10.22263741355002
2017-10-24 03:15:00,10.346840136745955
2017-10-24 03:30:00,9.937570797382559
2017-10-24 03:45:00,9.774767843869567
2017-10-24 04:00:00,9.714200464747757
2017-10-24 04:15:00,9.91223550627511
2017-10-24 04:30:00,9.668480986626772
2017-10-24 04:45:00,9.505561609096524
2017-10-24 05:00:00,9.648808545555383
2017-10-24 05:15:00,9.638579302146344
2017-10-24 05:30:00,9.809417404881765
2017-10-24 05:45:00,10.207836285587224
2017-10-24 06:00:00,10.302554110411231
2017-10-24 06:15:00,10.203048099546308
2017-10-24 06:30:00,10.101730639638161
2017-10-24 06:45:00,9.996763423698747
2017-10-24 07:00:00,10.202416927914914
2017-10-24 07:15:00,10.276503875686764
2017-10-24 07:30:00,10.297510397874182
2017-10-24 07:45:00,10.32325736582174
2017-10-24 08:00:00,10.433770816059546
2017-10-24 08:15:00,10.37647110493314
2017-10-24 08:30:00,10.803617301029176
2017-10-24 08:45:00,10.870007073503464
2017-10-24 09:00:00,10.776528908332875
2017-10-24 09:15:00,10.828744943535167
2017-10-24 09:30:00,10.714504318927471
2017-10-24 09:45:00,10.442201125487312
2017-10-24 10:00:00,10.30631866254381
2017-10-24 10:15:00,10.032906957452273
2017-10-24 10:30:00,10.17774160889408
2017-10-24 10:45:00,10.092571091438474
2017-10-24 11:00:00,10.425183121921824
2017-10-24 11:15:00,10.383528419192338
2017-10-24 11:30:00,10.428573701793539
2017-10-24 11:45:00,10.200065536129436
2017-10-24 12:00:00,10.254973174932317
2017-10-24 12:15:00,10.419766452110109
2017-10-24 12:30:00,10.142395435619063
2017-10-24 12:45:00,10.370957958391056
2017-10-24 13:00:00,10.410305866080435
2017-10-24 13:15:00,10.215221909105233
2017-10-24 13:30:00,10.246835540940632
2017-10-24 13:45:00,10.465709725438211
2017-10-24 14:00:00,10.179211813396702
2017-10-24 14:15:00,9.95503160983564
2017-10-24 14:30:00,10.240296061828039
2017-10-24 14:45:00,10.273627476592111
2017-10-24 15:00:00,10.214564168496402
2017-10-24 15:15:00,10.158399232283
2017-10-24 15:30:00,10.434310487219813
2017-10-24 15:45:00,10.667011255834574
2017-10-24 16:00:00,10.425259401162709
2017-10-24 16:15:00,10.735464125581743
2017-10-24 16:30:00,10.7072614653665
2017-10-24 16:45:00,10.47440195152723
2017-10-24 17:00:00,10.074398801745307
2017-10-24 17:15:00,10.102954535948662
2017-10-24 17:30:00,9.99685806356517
2017-10-24 17:45:00,9.774671930571806
2017-10-24 18:00:00,9.807316197662091
2017-10-24 18:15:00,9.5460082168138
2017-10-24 18:30:00,9.404488001403056
2017-10-24 18:45:00,9.198620216555385
2017-10-24 19:00:00,9.121703923111998
2017-10-24 19:15:00,9.046079548785794
2017-10-24 19:30:00,8.868823231168083
2017-10-24 19:45:00,8.538137022657551
2017-10-24 20:00:00,8.809511482200122
2017-10-24 20:15:00,8.959227770948665
2017-10-24 20:30:00,9.173327234158647
2017-10-24 20:45:00,9.055668693410336
2017-10-24 21:00:00,9.499856193208949
2017-10-24 21:15:00,9.405008247321863
2017-10-24 21:30:00,9.342104185631921
2017-10-24 21:45:00,9.088506906107447
2017-10-24 22:00:00,8.922416498734844
2017-10-24 22:15:00,8.805390201232926
2017-10-24 22:30:00,8.709011116808366
2017-10-24 22:45:00,8.740616573459354
2017-10-24 23:00:00,8.841539694339893
2017-10-24 23:15:00,8.805755053040588
2017-10-24 23:30:00,8.649743307456491
2017-10-24 23:45:00,8.795421189252473
2017-10-25 00:00:00,8.785339359124315
2017-10-25 00:15:00,8.851767852573614
2017-10-25 00:30:00,9.152089249922687
2017-10-25 00:45:00,9.088494413693368
2017-10-25 01:00:00,9.289679937920033
2017-10-25 01:15:00,9.257851604638716
2017-10-25 01:30:00,9.118580485444841
2017-10-25 01:45:00,9.02703549050087
2017-10-25 02:00:00,9.13097641821211
2017-10-25 02:15:00,8.893506529773514
2017-10-25 02:30:00,8.727919408841348
2017-10-25 02:45:00,8.874128570123952
2017-10-25 03:00:00,9.062652009853554
2017-10-25 03:15:00,9.136011367370129
2017-10-25 03:30:00,8.873062943514991
2017-10-25 03:45:00,8.806728396766232
2017-10-25 04:00:00,8.74846794185608
2017-10-25 04:15:00,8.816976020027276
2017-10-25 04:30:00,8.946363021777671
2017-10-25 04:45:00,8.743734396986321
2017-10-25 05:00:00,9.032565668579645
2017-10-25 05:15:00,8.892794262302807
2017-10-25 05:30:00,8.62950704172765
2017-10-25 05:45:00,8.511073620826236
2017-10-25 06:00:00,8.639465632497792
2017-10-25 06:15:00,8.820340912033465
2017-10-25 06:30:00,9.05162031104515
2017-10-25 06:45:00,9.003402532041358
2017-10-25 07:00:00,8.806896505638093
2017-10-25 07:15:00,9.112031251207348
2017-10-25 07:30:00,9.021871233079708
2017-10-25 07:45:00,8.892133529867076
2017-10-25 08:00:00,8.849928428239238
2017-10-25 08:15:00,8.79727734257072
2017-10-25 08:30:00,8.830547025246211
2017-10-25 08:45:00,8.793015731954693
2017-10-25 09:00:00,8.540638241029747
2017-10-25 09:15:00,8.613965926136212
2017-10-25 09:30:00,8.063727836694499
2017-10-25 09:45:00,7.976496849413862
2017-10-25 10:00:00,8.473417829794279
2017-10-25 10:15:00,8.414263194582233
2017-10-25 10:30:00,8.095065522896778
2017-10-25 10:45:00,7.994564673735016
2017-10-25 11:00:00,7.616577858574074
2017-10-25 11:15:00,7.7432064753562955
2017-10-25 11:30:00,7.807465982574008
2017-10-25 11:45:00,7.850503351354939
2017-10-25 12:00:00,7.785157222501158
2017-10-25 12:15:00,7.924627865961155
2017-10-25 12:30:00,7.9349588580032036
2017-10-25 12:45:00,7.874358260935768
2017-10-25 13:00:00,7.842961198637447
2017-10-25 13:15:00,7.63091333964994
2017-10-25 13:30:00,7.70543007189715
2017-10-25 13:45:00,8.142450328899379
2017-10-25 14:00:00,8.53559093767869
2017-10-25 14:15:00,8.5875580887041
2017-10-25 14:30:00,8.328739476242312
2017-10-25 14:45:00,8.889808708002334
2017-10-25 15:00:00,8.723871745022835
2017-10-25 15:15:00,8.511508359281903
2017-10-25 15:30:00,8.526933281077268
2017-10-25 15:45:00,8.655692650944163
2017-10-25 16:00:00,8.53611352531478
2017-10-25 16:15:00,8.39631970354733
2017-10-25 16:30:00,8.464262074369959
2017-10-25 16:45:00,8.702936990480492
2017-10-25 17:00:00,8.575773823269632
2017-10-25 17:15:00,8.458765972253465
2017-10-25 17:30:00,8.427411063852107
2017-10-25 17:45:00,8.283598513984305
2017-10-25 18:00:00,8.605705461082296
2017-10-25 18:15:00,8.914086505356535
2017-10-25 18:30:00,8.923792797779114
2017-10-25 18:45:00,8.9738184702321
2017-10-25 19:00:00,9.032157672973106
2017-10-25 19:15:00,9.143577911871379
2017-10-25 19:30:00,9.12524838584437
2017-10-25 19:45:00,9.198802433503811
2017-10-25 20:00:00,9.111872634798289
2017-10-25 20:15:00,9.096060055044958
